CODIGO CIUDAD ORIGEN;Ciudad Origen;ZONA DESTINO;Pais Destino;CODIGO CIUDAD DESTINO ;Ciudad Destino;TIPO DE TRAYECTO;FLETE X UNID DE PESO ;TIEMPO DE ENTREGA;TRAYECTO EQUIVALENTE. SI NO POSEE, COLOQUE EL MISMO TIPO DE TRAYECTO;REGIONAL ORIGEN;CODIGO DANE REGIONAL ORIGEN
63001000;ARMENIA(QUINDIO);;colombia;25151000;CAQUEZA(CUNDINAMARCA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;5142000;CARACOLI(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;20001005;CARACOLI(CESAR);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;20238002;CARACOLICITO(CESAR);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;5145000;CARAMANTA(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;68152000;CARCASI(SANTANDER);NACIONAL;2587;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;5147000;CAREPA(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CARLOSAMA(NARINO);OTROS DESTINOS;2853;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;73148000;CARMEN DE APICALA(TOLIMA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;25154000;CARMEN DE CARUPA(CUNDINAMARCA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;5150000;CAROLINA(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CARRAIPIA(GUAJIRA);ZONAL;3902;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;0;CARTAGENA(NARINO);ZONAL;4329;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;13001000;CARTAGENA DE INDIAS(BOLIVAR);NACIONAL;1722;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;18150000;CARTAGENA DEL CHAIRA(CAQUETA);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;76147000;CARTAGO(VALLE DEL CAUCA);REGIONAL;538000;2;REGIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;0;CASABE(ANTIOQUIA);OTROS DESTINOS;2711;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;73152000;CASABIANCA(TOLIMA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CASCAJAL(ATLANTICO);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CASTILLA(TOLIMA);OTROS DESTINOS;2990;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;50150000;CASTILLA LA NUEVA(META);OTROS DESTINOS;2854;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;52001001;CATAMBUCO(NARINO);NACIONAL;2853;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;0;CAUCASECO(VALLE DEL CAUCA);NACIONAL;1660;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;5154000;CAUCASIA(ANTIOQUIA);NACIONAL;2626;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;23162000;CERETE(CORDOBA);ZONAL;2074;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;15162000;CERINZA(BOYACA);NACIONAL;2563;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;68162000;CERRITO(SANTANDER);OTROS DESTINOS;2711;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CERRITOS(RISARALDA);OTROS DESTINOS;2778;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;47161000;CERRO DE SAN ANTONIO(MAGDALENA);OTROS DESTINOS;2400;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;52240000;CHACHAGUI(NARINO);OTROS DESTINOS;2874;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;70230000;CHALAN(SUCRE);NACIONAL;2854;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;73168000;CHAPARRAL(TOLIMA);OTROS DESTINOS;2752;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;68167000;CHARALA(SANTANDER);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;68169000;CHARTA(SANTANDER);OTROS DESTINOS;2711;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;25175000;CHIA(CUNDINAMARCA);NACIONAL;916000;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;73268001;CHICORAL(TOLIMA);OTROS DESTINOS;1713;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;5172000;CHIGORODO(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CHILES(NARINO);OTROS DESTINOS;2874;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;23168000;CHIMA(CORDOBA);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;20175000;CHIMICHAGUA(CESAR);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;54172000;CHINACOTA(NORTE DE SANTANDER);OTROS DESTINOS;2863;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CHINAUTA(CUNDINAMARCA);OTROS DESTINOS;2085;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;15172000;CHINAVITA(BOYACA);NACIONAL;2563;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;17174000;CHINCHINA(CALDAS);REGIONAL;593000;2;REGIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;23182000;CHINU(CORDOBA);OTROS DESTINOS;2990;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;25178000;CHIPAQUE(CUNDINAMARCA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;68179000;CHIPATA(SANTANDER);NACIONAL;2791;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;15176000;CHIQUINQUIRA(BOYACA);NACIONAL;2013;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;15232000;CHIQUIZA(BOYACA);OTROS DESTINOS;2517;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;20178000;CHIRIGUANA(CESAR);OTROS DESTINOS;2711;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;15180000;CHISCAS(BOYACA);NACIONAL;2563;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;15183000;CHITA(BOYACA);NACIONAL;2563;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;54174000;CHITAGA(NORTE DE SANTANDER);OTROS DESTINOS;2711;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;15185000;CHITARAQUE(BOYACA);NACIONAL;2760;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;15187000;CHIVATA(BOYACA);OTROS DESTINOS;2517;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;47170000;CHIVOLO(MAGDALENA);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;15236000;CHIVOR(BOYACA);ZONAL;2853;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;25181000;CHOACHI(CUNDINAMARCA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;25183000;CHOCONTA(CUNDINAMARCA);OTROS DESTINOS;2085;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CHONTADURO(VALLE DEL CAUCA);NACIONAL;1660;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;13188000;CICUCO(BOLIVAR);ZONAL;4331;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;47189000;CIENAGA(MAGDALENA);ZONAL;2225;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;23189000;CIENAGA DE ORO(CORDOBA);OTROS DESTINOS;2990;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;15189000;CIENEGA(BOYACA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;68190000;CIMITARRA(SANTANDER);OTROS DESTINOS;2711;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;63190000;CIRCASIA(QUINDIO);REGIONAL;538000;2;REGIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;5190000;CISNEROS(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CISNEROS(VALLE DEL CAUCA);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;5101000;CIUDAD BOLIVAR(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;13222000;CLEMENCIA(BOLIVAR);OTROS DESTINOS;2874;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;COCONUCO(CAUCA);OTROS DESTINOS;1660;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;5197000;COCORNA(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;25200000;COGUA(CUNDINAMARCA);OTROS DESTINOS;3056;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;41206000;COLOMBIA(HUILA);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;86219000;COLON(PUTUMAYO);OTROS DESTINOS;2874;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;15204000;COMBITA(BOYACA);NACIONAL;2590;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;5206000;CONCEPCION(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;50001001;CONCEPCION(META);OTROS DESTINOS;3923;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;68207000;CONCEPCION(SANTANDER);OTROS DESTINOS;2711;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;5209000;CONCORDIA(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;47205000;CONCORDIA(MAGDALENA);ZONAL;3902;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;27205000;CONDOTO(CHOCO);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;52207000;CONSACA(NARINO);OTROS DESTINOS;2874;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;52210000;CONTADERO(NARINO);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;68211000;CONTRATACION(SANTANDER);OTROS DESTINOS;2711;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;54206000;CONVENCION(NORTE DE SANTANDER);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CONVENIO(TOLIMA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;5212000;COPACABANA(ANTIOQUIA);NACIONAL;875000;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;15212000;COPER(BOYACA);OTROS DESTINOS;2517;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;52215000;CORDOBA(NARINO);OTROS DESTINOS;2874;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;63212000;CORDOBA(QUINDIO);OTROS DESTINOS;2405;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CORDOBA(VALLE DEL CAUCA);ZONAL;1188;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;19212000;CORINTO(CAUCA);OTROS DESTINOS;2346;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CORNEJO(NORTE DE SANTANDER);ZONAL;3049;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;0;CORONADO(VALLE DEL CAUCA);NACIONAL;1660;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;70215000;COROZAL(SUCRE);NACIONAL;2309;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;15215000;CORRALES(BOYACA);OTROS DESTINOS;2517;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;COSCUEZ(BOYACA);ZONAL;2633;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;0;COSTA RICA(VALLE DEL CAUCA);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;25214000;COTA(SIBERIA)(CUNDINAMARCA);NACIONAL;916000;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;23300000;COTORRA(CORDOBA);OTROS DESTINOS;2863;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;15218000;COVARACHIA(BOYACA);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;70221000;COVENAS(SUCRE);OTROS DESTINOS;2990;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;73217000;COYAIMA(TOLIMA);OTROS DESTINOS;2577;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CRUZ DEL VIZO(BOLIVAR);OTROS DESTINOS;2874;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;52224000X;CUASPUD(CARLOSAMA)(NARINO);ZONAL;4329;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;0;CUASPUD NUCLEO(NARINO);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;15223000;CUBARA(BOYACA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;50223000;CUBARRAL(META);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;15224000;CUCAITA(BOYACA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;25224000;CUCUNUBA(CUNDINAMARCA);NACIONAL;2791;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;54001000;CUCUTA(NORTE DE SANTANDER);NACIONAL;2452;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;54223000;CUCUTILLA(NORTE DE SANTANDER);OTROS DESTINOS;2863;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;CUESTECITAS(GUAJIRA);OTROS DESTINOS;2863;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;15226000;CUITIVA(BOYACA);OTROS DESTINOS;2517;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;50226000;CUMARAL(META);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;52227000;CUMBAL(NARINO);OTROS DESTINOS;2874;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;52233000;CUMBITARA(NARINO);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;73226000;CUNDAY(TOLIMA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;18205000;CURILLO(CAQUETA);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;68229000;CURITI(SANTANDER);OTROS DESTINOS;2711;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;5837001;CURRULAO(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;20228000;CURUMANI(CESAR);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;5234000;DABEIBA(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;76233000;DAGUA(VALLE DEL CAUCA);OTROS DESTINOS;2346;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;DAPA(VALLE DEL CAUCA);NACIONAL;1660;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;0;DARIEN(VALLE DEL CAUCA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;DIBULLA(GUAJIRA);ZONAL;3700;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;0;DINAMARCA(META);OTROS DESTINOS;2547;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;DISTRACCION(GUAJIRA);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;73236000;DOLORES(TOLIMA);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;DON MATIAS(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;5591004;DORADAL(ANTIOQUIA);OTROS DESTINOS;1898;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;66170000;DOSQUEBRADAS(RISARALDA);REGIONAL;538000;2;REGIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;15238000;DUITAMA(BOYACA);NACIONAL;2108;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;54239000;DURANIA(NORTE DE SANTANDER);OTROS DESTINOS;2863;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;5240000;EBEJICO(ANTIOQUIA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;76243000;EL AGUILA(VALLE DEL CAUCA);OTROS DESTINOS;2405;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL ARENAL(VALLE DEL CAUCA);NACIONAL;1660;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;17001012;EL ARENILLO(CALDAS);NACIONAL;1314;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;5250000;EL BAGRE(ANTIOQUIA);OTROS DESTINOS;2626;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;47245000;EL BANCO(MAGDALENA);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL BORDO(CAUCA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL CABUYAL(VALLE DEL CAUCA);NACIONAL;1660;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;76246000;EL CAIRO(VALLE DEL CAUCA);OTROS DESTINOS;2405;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;50245000;EL CALVARIO(META);OTROS DESTINOS;2547;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL CARMELO(VALLE DEL CAUCA);OTROS DESTINOS;2874;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;54245000;EL CARMEN(NORTE DE SANTANDER);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL CARMEN(VALLE DEL CAUCA);NACIONAL;1660;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;27245000;EL CARMEN DE ATRATO(CHOCO);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;13244000;EL CARMEN DE BOLIVAR(BOLIVAR);OTROS DESTINOS;2990;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;68235000;EL CARMEN DE CHUCURI(SANTANDER);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;5148000;EL CARMEN DE VIBORAL(ANTIOQUIA);NACIONAL;875000;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;50251000;EL CASTILLO(META);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL CENTRO(SANTANDER);OTROS DESTINOS;3041;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;76248000;EL CERRITO(VALLE DEL CAUCA);REGIONAL;875000;2;REGIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;52250000;EL CHARCO(NARINO);DESTINOS ESPECIALES;6651;10;DESTINOS ESPECIALES;;
63001000;ARMENIA(QUINDIO);;colombia;15244000;EL COCUY(BOYACA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;25245000;EL COLEGIO(CUNDINAMARCA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;20238000;EL COPEY(CESAR);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL DIAMANTE(NORTE DE SANTANDER);OTROS DESTINOS;3233;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;47058000;EL DIFICIL(MAGDALENA);OTROS DESTINOS;3752;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL DIVISO(NARINO);ZONAL;4329;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;18247000;EL DONCELLO(CAQUETA);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;50270000;EL DORADO(META);ZONAL;2283;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;76250000;EL DOVIO(VALLE DEL CAUCA);OTROS DESTINOS;2405;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL EJIDO(NARINO);OTROS DESTINOS;2515;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL EMPATE(NARINO);OTROS DESTINOS;2853;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;52001003;EL ENCANO(NARINO);OTROS DESTINOS;2853;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;15248000;EL ESPINO(BOYACA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;68245000;EL GUACAMAYO(SANTANDER);NACIONAL;2587;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;76001004;EL HORMIGUERO(VALLE DEL CAUCA);NACIONAL;1660;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL INGENIO(NARINO);ZONAL;2691;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL INGENIO(VALLE DEL CAUCA);NACIONAL;1660;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL JARDIN(ANTIOQUIA);OTROS DESTINOS;2626;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL JUNCAL(HUILA);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL LIMON(TOLIMA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL MOLINO(GUAJIRA);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL NUEVO DIAMANTE(NORTE DE SANTANDER);OTROS DESTINOS;3233;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL PALMAR(VALLE DEL CAUCA);NACIONAL;1660;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;20250000;EL PASO(CESAR);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;18256000;EL PAUJIL(CAQUETA);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL PEDREGAL(VALLE DEL CAUCA);NACIONAL;1660;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;52254000;EL PENOL(NARINO);OTROS DESTINOS;2874;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;25258000;EL PENON(CUNDINAMARCA);OTROS DESTINOS;2085;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;68250000;EL PENON(SANTANDER);OTROS DESTINOS;3549;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;86001002;EL PEPINO(PUTUMAYO);OTROS DESTINOS;2982;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;47258000;EL PINON(MAGDALENA);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;76111002;EL PLACER(VALLE DEL CAUCA);NACIONAL;1093;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;68255000;EL PLAYON(SANTANDER);OTROS DESTINOS;2949;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL PORVENIR(VALLE DEL CAUCA);NACIONAL;1660;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL QUEREMAL(VALLE DEL CAUCA);OTROS DESTINOS;2563;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;0;EL REMOLINO(NARINO);OTROS DESTINOS;2874;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;47268000;EL RETEN(MAGDALENA);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;95025000;EL RETORNO(GUAVIARE);DESTINOS ESPECIALES;3520;10;DESTINOS ESPECIALES;;
63001000;ARMENIA(QUINDIO);;colombia;70233000;EL ROBLE(SUCRE);NACIONAL;2854;3;NACIONAL;;
63001000;ARMENIA(QUINDIO);;colombia;25260000;EL ROSAL(CUNDINAMARCA);ZONAL;1849;3;ZONAL;;
63001000;ARMENIA(QUINDIO);;colombia;52256000;EL ROSARIO(NARINO);OTROS DESTINOS;2874;8;OTROS DESTINOS;;
63001000;ARMENIA(QUINDIO);;colombia;76001001;EL SALADITO(VALLE DEL CAUCA);NACIONAL;1660;3;NACIONAL;;
